was by example rather 42
was by extorting money 71
was by foreign trade 66
was by fortune thrown 76
was by gradual steps 82
was by herself again 58
was by himself again 83
was by himself alone 64
was by imperial edict 65
was by peculiar grace 44
was by several steps 83
was he bothered about 46
was he excited about 56
was he grieved forty 348
was he induced again 65
was he nervous about 72
was he perhaps thinking 48
was he released until 98
was he sanguine about 49
was he unhappy about 57
was he wondering about 41
was he worried about 1063
was in acutely short 44
was in addition given 93
was in african hands 78
was in america about 62
was in america after 107
was in america again 195
was in america raising 41
was in america rather 46
was in america under 65
was in america until 76
was in america where 208
was in america while 54
was in america working 58
was in america would 44
was in ancient athens 195
was in ancient china 344
was in ancient egypt 712
was in ancient greek 167
was in ancient israel 298
was in ancient japan 88
was in ancient persia 45
was in ancient times 12970
was in antwerp where 45
was in anxiety about 172
was in anywise within 50
was in appalling shape 43
was in armenian hands 71
was in ascending order 55
was in austrian hands 250
was in balance again 60
was in belgium where 46
was in bethesda naval 91
was in beverly hills 639
was in bondage under 58
was in braided amber 53
was in britain where 96
was in british guiana 386
was in british hands 4358
was in british ships 49
was in british times 41
was in canadian hands 177
was in capable hands 931
was in capital goods 100
was in capital humor 43
was in capital order 250
was in carlton house 77
was in catholic hands 318
was in catholic times 56
was in central china 63
was in central italy 74
was in certain cases 1143
was in certain danger 118
was in certain moods 141
was in certain parts 104
was in chicago about 47
was in chicago after 41
was in chicago again 91
was in chicago playing 43
was in chicago where 245
was in chicago working 137
was in chinese hands 362
was in chronic short 55
was in civilian clothing 215
was in civilian dress 1111
was in civilian hands 52
was in classic times 97
was in closest touch 457
was in college about 75
was in college again 44
was in college until 41
was in college where 74
was in college working 54
was in colonial times 951
was in command about 40
was in command after 130
was in command again 375
was in command under 167
was in command until 469
was in command while 77
was in company where 95
was in congress again 41
was in contact again 49
was in control after 85
was in control again 1668
was in control under 44
was in control until 166
was in control while 52
was in control would 40
was in country where 54
was in country which 46
was in creative writing 156
was in cripple creek 94
was in cruelty alone 96
was in culture shock 170
was in current usage 162
was in custody after 84
was in custody again 49
was in custody under 416
was in custody while 42
was in custody within 46
was in czarist russia 60
was in decline after 342
was in decline again 42
was in decline since 62
was in decline under 50
was in decline until 82
was in decline while 107
was in decreasing order 66
was in default under 324
was in deficit every 101
was in despair about 1479
was in despair after 112
was in despair again 129
was in despair until 326
was in detroit where 58
was in dispute about 53
was in dispute until 157
was in distant lands 83
was in distant sight 57
was in divorce court 47
was in dreadful agony 84
was in dreadful danger 86
was in dreadful shape 256
was in dresden again 57
was in durable goods 91
was in earliest times 144
was in eclipse after 48
was in eclipse until 42
was in ecstasy about 69
was in egyptian hands 106
was in eleventh grade 872
was in eleventh place 69
was in eminent danger 176
was in equally close 64
was in eruption about 55
was in especial danger 134
was in especial favor 89
was in essence about 63
was in essence based 150
was in essence pagan 41
was in essence quite 80
was in essence right 41
was in essence still 77
was in essence telling 52
was in eternal motion 58
was in european dress 333
was in european hands 327
was in european russia 126
was in european style 60
was in european terms 46
was in evident alarm 43
was in evident danger 177
was in express terms 595
was in express words 86
was in extreme agony 153
was in extreme cases 68
was in extreme danger 2124
was in extreme doubt 48
was in extreme peril 767
was in extreme shock 51
was in familiar verse 88
was in federal court 366
was in federal hands 526
was in festive array 71
was in florida where 81
was in florida working 51
was in foreign hands 1172
was in foreign lands 214
was in foreign parts 286
was in foreign trade 171
was in forward motion 55
was in frantic motion 40
was in fullest bloom 59
was in general about 313
was in general above 49
was in general based 175
was in general below 118
was in general bound 85
was in general either 161
was in general equal 53
was in general favor 68
was in general found 195
was in general fully 64
was in general given 92
was in general grant 47
was in general known 85
was in general level 42
was in general loose 84
was in general lower 479
was in general nearly 41
was in general quite 1212
was in general rather 437
was in general right 65
was in general small 259
was in general smooth 51
was in general sound 46
was in general still 127
was in general taken 116
was in general terms 1700
was in general under 107
was in general usage 186
was in general vogue 279
was in general willing 66
was in genuine danger 132
was in germany after 180
was in germany again 169
was in germany under 104
was in germany until 74
was in germany where 314
was in germany working 41
was in glasgow where 41
was in glorious bloom 48
was in gravest danger 82
was in gravest peril 41
was in greatest danger 292
was in greatest favor 48
was in greatest peril 62
was in greatest vogue 52
was in hampton roads 154
was in happier times 75
was in harness again 99
was in heavenly light 55
was in herself rather 42
was in highest favor 49
was in himself alone 47
was in himself equal 55
was in history class 94
was in holiday dress 87
was in holiday humor 49
was in holland about 72
was in holland again 42
was in holland where 66
was in homeric times 63
was in hostile hands 386
was in imperial times 66
was in increasing danger 107
was in inferior force 42
was in instant danger 151
was in instant peril 41
was in insulin shock 60
was in intense agony 80
was in inverse order 43
was in ireland about 88
was in ireland again 129
was in ireland until 47
was in ireland where 96
was in jamaica where 41
was in jeopardy after 70
was in jeopardy again 76
was in jeopardy every 109
was in jeopardy since 70
was in jeopardy under 58
was in jeopardy until 129
was in justice bound 235
was in lighter cloud 47
was in material breach 638
was in material error 46
was in material terms 49
was in mexican hands 76
was in monkish times 56
was in montreal where 44
was in moorish hands 107
was in neolithic times 116
was in neutral shade 118
was in neutral water 54
was in northern china 100
was in northern hands 53
was in northern italy 614
was in northern spain 45
